Train for 937 steps, validate for 117 steps
241/937 [======>.......................] - ETA: 10:41 - loss: 0.0792 - accuracy: 0.9690For batch 241, loss is  0.0034.
242/937 [======>.......................] - ETA: 10:40 - loss: 0.0789 - accuracy: 0.9691For batch 242, loss is  0.0011.
243/937 [======>.......................] - ETA: 10:39 - loss: 0.0785 - accuracy: 0.9692For batch 243, loss is  0.0014.
244/937 [======>.......................] - ETA: 10:38 - loss: 0.0782 - accuracy: 0.9693For batch 244, loss is  0.0055.
245/937 [======>.......................] - ETA: 10:37 - loss: 0.0779 - accuracy: 0.9695For batch 245, loss is  0.0038.
246/937 [======>.......................] - ETA: 10:36 - loss: 0.0776 - accuracy: 0.9696For batch 246, loss is  0.0102.
247/937 [======>.......................] - ETA: 10:35 - loss: 0.0773 - accuracy: 0.9697For batch 247, loss is  0.0015.
248/937 [======>.......................] - ETA: 10:34 - loss: 0.0770 - accuracy: 0.9698For batch 248, loss is  0.0015.
249/937 [======>.......................] - ETA: 10:33 - loss: 0.0767 - accuracy: 0.9699For batch 249, loss is  0.0013.
250/937 [=======>......................] - ETA: 10:32 - loss: 0.0764 - accuracy: 0.9700For batch 250, loss is  0.0024.
251/937 [=======>......................] - ETA: 10:31 - loss: 0.0761 - accuracy: 0.9702For batch 251, loss is  0.0023.
252/937 [=======>......................] - ETA: 10:30 - loss: 0.0758 - accuracy: 0.9703For batch 252, loss is  0.0070.
253/937 [=======>......................] - ETA: 10:29 - loss: 0.0756 - accuracy: 0.9704For batch 253, loss is  0.0018.
254/937 [=======>......................] - ETA: 10:28 - loss: 0.0753 - accuracy: 0.9705For batch 254, loss is  0.0041.
255/937 [=======>......................] - ETA: 10:27 - loss: 0.0750 - accuracy: 0.9706For batch 255, loss is  0.0023.
256/937 [=======>......................] - ETA: 10:26 - loss: 0.0747 - accuracy: 0.9707For batch 256, loss is  0.0020.
257/937 [=======>......................] - ETA: 10:25 - loss: 0.0744 - accuracy: 0.9709For batch 257, loss is  0.0017.
258/937 [=======>......................] - ETA: 10:24 - loss: 0.0742 - accuracy: 0.9710For batch 258, loss is  0.0009.
259/937 [=======>......................] - ETA: 10:23 - loss: 0.0739 - accuracy: 0.9711For batch 259, loss is  0.0022.
260/937 [=======>......................] - ETA: 10:22 - loss: 0.0736 - accuracy: 0.9712For batch 260, loss is  0.0142.
261/937 [=======>......................] - ETA: 10:21 - loss: 0.0734 - accuracy: 0.9713For batch 261, loss is  0.0023.
262/937 [=======>......................] - ETA: 10:20 - loss: 0.0731 - accuracy: 0.9714For batch 262, loss is  0.0029.
263/937 [=======>......................] - ETA: 10:19 - loss: 0.0728 - accuracy: 0.9715For batch 263, loss is  0.0038.
264/937 [=======>......................] - ETA: 10:18 - loss: 0.0726 - accuracy: 0.9716For batch 264, loss is  0.0038.
265/937 [=======>......................] - ETA: 10:17 - loss: 0.0723 - accuracy: 0.9717For batch 265, loss is  0.0022.
266/937 [=======>......................] - ETA: 10:16 - loss: 0.0720 - accuracy: 0.9718For batch 266, loss is  0.0057.
267/937 [=======>......................] - ETA: 10:15 - loss: 0.0718 - accuracy: 0.9719For batch 267, loss is  0.0051.
268/937 [=======>......................] - ETA: 10:13 - loss: 0.0716 - accuracy: 0.9720For batch 268, loss is  0.0036.
269/937 [=======>......................] - ETA: 10:12 - loss: 0.0713 - accuracy: 0.9721For batch 269, loss is  0.0018.
270/937 [=======>......................] - ETA: 10:11 - loss: 0.0710 - accuracy: 0.9722For batch 270, loss is  0.0021.
271/937 [=======>......................] - ETA: 10:10 - loss: 0.0708 - accuracy: 0.9723For batch 271, loss is  0.0099.
272/937 [=======>......................] - ETA: 10:09 - loss: 0.0706 - accuracy: 0.9724For batch 272, loss is  0.0008.
273/937 [=======>......................] - ETA: 10:08 - loss: 0.0703 - accuracy: 0.9725For batch 273, loss is  0.0013.
274/937 [=======>......................] - ETA: 10:07 - loss: 0.0701 - accuracy: 0.9726For batch 274, loss is  0.0013.
275/937 [=======>......................] - ETA: 10:06 - loss: 0.0698 - accuracy: 0.9727For batch 275, loss is  0.0018.
276/937 [=======>......................] - ETA: 10:05 - loss: 0.0696 - accuracy: 0.9728For batch 276, loss is  0.0031.
277/937 [=======>......................] - ETA: 10:04 - loss: 0.0693 - accuracy: 0.9729For batch 277, loss is  0.0030.
278/937 [=======>......................] - ETA: 10:03 - loss: 0.0691 - accuracy: 0.9730For batch 278, loss is  0.0014.
279/937 [=======>......................] - ETA: 10:02 - loss: 0.0688 - accuracy: 0.9731For batch 279, loss is  0.0013.
280/937 [=======>......................] - ETA: 10:01 - loss: 0.0686 - accuracy: 0.9732For batch 280, loss is  0.0013.
281/937 [=======>......................] - ETA: 10:00 - loss: 0.0684 - accuracy: 0.9733For batch 281, loss is  0.0017.
282/937 [========>.....................] - ETA: 9:59 - loss: 0.0681 - accuracy: 0.9734 For batch 282, loss is  0.0006.
283/937 [========>.....................] - ETA: 9:58 - loss: 0.0679 - accuracy: 0.9735For batch 283, loss is  0.0021.
284/937 [========>.....................] - ETA: 9:57 - loss: 0.0677 - accuracy: 0.9736For batch 284, loss is  0.0012.
285/937 [========>.....................] - ETA: 9:56 - loss: 0.0674 - accuracy: 0.9737For batch 285, loss is  0.0013.
286/937 [========>.....................] - ETA: 9:55 - loss: 0.0672 - accuracy: 0.9738For batch 286, loss is  0.0014.
287/937 [========>.....................] - ETA: 9:54 - loss: 0.0670 - accuracy: 0.9738For batch 287, loss is  0.0027.
288/937 [========>.....................] - ETA: 9:53 - loss: 0.0667 - accuracy: 0.9739For batch 288, loss is  0.0011.
289/937 [========>.....................] - ETA: 9:52 - loss: 0.0665 - accuracy: 0.9740For batch 289, loss is  0.0023.
290/937 [========>.....................] - ETA: 9:51 - loss: 0.0663 - accuracy: 0.9741For batch 290, loss is  0.0029.
291/937 [========>.....................] - ETA: 9:50 - loss: 0.0661 - accuracy: 0.9742For batch 291, loss is  0.0008.
292/937 [========>.....................] - ETA: 9:49 - loss: 0.0658 - accuracy: 0.9743For batch 292, loss is  0.0008.
293/937 [========>.....................] - ETA: 9:48 - loss: 0.0656 - accuracy: 0.9744For batch 293, loss is  0.0015.
294/937 [========>.....................] - ETA: 9:47 - loss: 0.0654 - accuracy: 0.9745For batch 294, loss is  0.0014.
295/937 [========>.....................] - ETA: 9:46 - loss: 0.0652 - accuracy: 0.9746For batch 295, loss is  0.0025.
296/937 [========>.....................] - ETA: 9:45 - loss: 0.0650 - accuracy: 0.9746For batch 296, loss is  0.0008.
297/937 [========>.....................] - ETA: 9:44 - loss: 0.0648 - accuracy: 0.9747For batch 297, loss is  0.0005.
298/937 [========>.....................] - ETA: 9:43 - loss: 0.0645 - accuracy: 0.9748For batch 298, loss is  0.0012.
299/937 [========>.....................] - ETA: 9:42 - loss: 0.0643 - accuracy: 0.9749For batch 299, loss is  0.0018.
300/937 [========>.....................] - ETA: 9:41 - loss: 0.0641 - accuracy: 0.9750For batch 300, loss is  0.0013.
301/937 [========>.....................] - ETA: 9:40 - loss: 0.0639 - accuracy: 0.9751For batch 301, loss is  0.0018.
302/937 [========>.....................] - ETA: 9:39 - loss: 0.0637 - accuracy: 0.9752For batch 302, loss is  0.0012.
303/937 [========>.....................] - ETA: 9:38 - loss: 0.0635 - accuracy: 0.9752For batch 303, loss is  0.0021.
304/937 [========>.....................] - ETA: 9:37 - loss: 0.0633 - accuracy: 0.9753For batch 304, loss is  0.0008.
305/937 [========>.....................] - ETA: 9:36 - loss: 0.0631 - accuracy: 0.9754For batch 305, loss is  0.0035.
306/937 [========>.....................] - ETA: 9:35 - loss: 0.0629 - accuracy: 0.9755For batch 306, loss is  0.0011.
307/937 [========>.....................] - ETA: 9:34 - loss: 0.0627 - accuracy: 0.9756For batch 307, loss is  0.0042.
308/937 [========>.....................] - ETA: 9:33 - loss: 0.0625 - accuracy: 0.9756For batch 308, loss is  0.0007.
309/937 [========>.....................] - ETA: 9:32 - loss: 0.0623 - accuracy: 0.9757For batch 309, loss is  0.0099.
310/937 [========>.....................] - ETA: 9:31 - loss: 0.0621 - accuracy: 0.9758For batch 310, loss is  0.0014.
311/937 [========>.....................] - ETA: 9:30 - loss: 0.0619 - accuracy: 0.9759For batch 311, loss is  0.0036.
312/937 [========>.....................] - ETA: 9:29 - loss: 0.0618 - accuracy: 0.9759For batch 312, loss is  0.0027.
313/937 [=========>....................] - ETA: 9:28 - loss: 0.0616 - accuracy: 0.9760For batch 313, loss is  0.0019.
314/937 [=========>....................] - ETA: 9:27 - loss: 0.0614 - accuracy: 0.9761For batch 314, loss is  0.0017.
315/937 [=========>....................] - ETA: 9:27 - loss: 0.0612 - accuracy: 0.9762For batch 315, loss is  0.0017.
316/937 [=========>....................] - ETA: 9:26 - loss: 0.0610 - accuracy: 0.9762For batch 316, loss is  0.0031.
317/937 [=========>....................] - ETA: 9:25 - loss: 0.0608 - accuracy: 0.9763For batch 317, loss is  0.0015.
318/937 [=========>....................] - ETA: 9:24 - loss: 0.0606 - accuracy: 0.9764For batch 318, loss is  0.0011.
319/937 [=========>....................] - ETA: 9:23 - loss: 0.0604 - accuracy: 0.9765For batch 319, loss is  0.0006.
320/937 [=========>....................] - ETA: 9:22 - loss: 0.0603 - accuracy: 0.9765For batch 320, loss is  0.0014.
321/937 [=========>....................] - ETA: 9:21 - loss: 0.0601 - accuracy: 0.9766For batch 321, loss is  0.0018.
322/937 [=========>....................] - ETA: 9:20 - loss: 0.0599 - accuracy: 0.9767For batch 322, loss is  0.0009.
323/937 [=========>....................] - ETA: 9:19 - loss: 0.0597 - accuracy: 0.9768For batch 323, loss is  0.0015.
324/937 [=========>....................] - ETA: 9:18 - loss: 0.0595 - accuracy: 0.9768For batch 324, loss is  0.0022.
325/937 [=========>....................] - ETA: 9:17 - loss: 0.0594 - accuracy: 0.9769For batch 325, loss is  0.0008.
326/937 [=========>....................] - ETA: 9:16 - loss: 0.0592 - accuracy: 0.9770For batch 326, loss is  0.0010.
327/937 [=========>....................] - ETA: 9:15 - loss: 0.0590 - accuracy: 0.9770For batch 327, loss is  0.0013.
328/937 [=========>....................] - ETA: 9:14 - loss: 0.0588 - accuracy: 0.9771For batch 328, loss is  0.0018.
329/937 [=========>....................] - ETA: 9:13 - loss: 0.0586 - accuracy: 0.9772For batch 329, loss is  0.0008.
330/937 [=========>....................] - ETA: 9:12 - loss: 0.0585 - accuracy: 0.9773For batch 330, loss is  0.0019.
331/937 [=========>....................] - ETA: 9:11 - loss: 0.0583 - accuracy: 0.9773For batch 331, loss is  0.0008.
332/937 [=========>....................] - ETA: 9:10 - loss: 0.0581 - accuracy: 0.9774For batch 332, loss is  0.0006.
333/937 [=========>....................] - ETA: 9:09 - loss: 0.0580 - accuracy: 0.9775For batch 333, loss is  0.0018.
334/937 [=========>....................] - ETA: 9:08 - loss: 0.0578 - accuracy: 0.9775For batch 334, loss is  0.0009.
335/937 [=========>....................] - ETA: 9:07 - loss: 0.0576 - accuracy: 0.9776For batch 335, loss is  0.0006.
336/937 [=========>....................] - ETA: 9:06 - loss: 0.0574 - accuracy: 0.9777For batch 336, loss is  0.0008.
337/937 [=========>....................] - ETA: 9:05 - loss: 0.0573 - accuracy: 0.9777For batch 337, loss is  0.0010.
338/937 [=========>....................] - ETA: 9:04 - loss: 0.0571 - accuracy: 0.9778For batch 338, loss is  0.0005.
339/937 [=========>....................] - ETA: 9:03 - loss: 0.0569 - accuracy: 0.9779For batch 339, loss is  0.0007.
340/937 [=========>....................] - ETA: 9:02 - loss: 0.0568 - accuracy: 0.9779For batch 340, loss is  0.0007.
341/937 [=========>....................] - ETA: 9:01 - loss: 0.0566 - accuracy: 0.9780For batch 341, loss is  0.0009.
342/937 [=========>....................] - ETA: 9:00 - loss: 0.0565 - accuracy: 0.9780For batch 342, loss is  0.0006.
343/937 [=========>....................] - ETA: 8:59 - loss: 0.0563 - accuracy: 0.9781For batch 343, loss is  0.0006.
344/937 [==========>...................] - ETA: 8:58 - loss: 0.0561 - accuracy: 0.9782For batch 344, loss is  0.0014.
345/937 [==========>...................] - ETA: 8:57 - loss: 0.0560 - accuracy: 0.9782For batch 345, loss is  0.0006.
346/937 [==========>...................] - ETA: 8:56 - loss: 0.0558 - accuracy: 0.9783For batch 346, loss is  0.0008.
347/937 [==========>...................] - ETA: 8:55 - loss: 0.0557 - accuracy: 0.9784For batch 347, loss is  0.0026.
348/937 [==========>...................] - ETA: 8:54 - loss: 0.0555 - accuracy: 0.9784For batch 348, loss is  0.0006.
349/937 [==========>...................] - ETA: 8:53 - loss: 0.0553 - accuracy: 0.9785For batch 349, loss is  0.0005.
350/937 [==========>...................] - ETA: 8:53 - loss: 0.0552 - accuracy: 0.9786For batch 350, loss is  0.0013.
351/937 [==========>...................] - ETA: 8:52 - loss: 0.0550 - accuracy: 0.9786For batch 351, loss is  0.0009.
352/937 [==========>...................] - ETA: 8:51 - loss: 0.0549 - accuracy: 0.9787For batch 352, loss is  0.0008.
353/937 [==========>...................] - ETA: 8:50 - loss: 0.0547 - accuracy: 0.9787For batch 353, loss is  0.0019.
354/937 [==========>...................] - ETA: 8:49 - loss: 0.0546 - accuracy: 0.9788For batch 354, loss is  0.0017.
355/937 [==========>...................] - ETA: 8:48 - loss: 0.0544 - accuracy: 0.9789For batch 355, loss is  0.0005.
356/937 [==========>...................] - ETA: 8:47 - loss: 0.0543 - accuracy: 0.9789For batch 356, loss is  0.0008.
357/937 [==========>...................] - ETA: 8:46 - loss: 0.0541 - accuracy: 0.9790For batch 357, loss is  0.0018.
358/937 [==========>...................] - ETA: 8:45 - loss: 0.0540 - accuracy: 0.9790For batch 358, loss is  0.0017.
359/937 [==========>...................] - ETA: 8:44 - loss: 0.0538 - accuracy: 0.9791For batch 359, loss is  0.0006.
360/937 [==========>...................] - ETA: 8:43 - loss: 0.0537 - accuracy: 0.9791For batch 360, loss is  0.0008.
361/937 [==========>...................] - ETA: 8:42 - loss: 0.0535 - accuracy: 0.9792For batch 361, loss is  0.0007.
362/937 [==========>...................] - ETA: 8:41 - loss: 0.0534 - accuracy: 0.9793For batch 362, loss is  0.0016.
363/937 [==========>...................] - ETA: 8:40 - loss: 0.0533 - accuracy: 0.9793For batch 363, loss is  0.0009.
364/937 [==========>...................] - ETA: 8:39 - loss: 0.0531 - accuracy: 0.9794For batch 364, loss is  0.0010.
365/937 [==========>...................] - ETA: 8:38 - loss: 0.0530 - accuracy: 0.9794For batch 365, loss is  0.0015.
366/937 [==========>...................] - ETA: 8:37 - loss: 0.0528 - accuracy: 0.9795For batch 366, loss is  0.0007.
367/937 [==========>...................] - ETA: 8:36 - loss: 0.0527 - accuracy: 0.9795For batch 367, loss is  0.0007.
368/937 [==========>...................] - ETA: 8:35 - loss: 0.0525 - accuracy: 0.9796For batch 368, loss is  0.0014.
369/937 [==========>...................] - ETA: 8:34 - loss: 0.0524 - accuracy: 0.9797For batch 369, loss is  0.0012.
370/937 [==========>...................] - ETA: 8:33 - loss: 0.0523 - accuracy: 0.9797For batch 370, loss is  0.0007.
371/937 [==========>...................] - ETA: 8:32 - loss: 0.0521 - accuracy: 0.9798For batch 371, loss is  0.0005.
372/937 [==========>...................] - ETA: 8:32 - loss: 0.0520 - accuracy: 0.9798For batch 372, loss is  0.0004.
373/937 [==========>...................] - ETA: 8:31 - loss: 0.0518 - accuracy: 0.9799For batch 373, loss is  0.0005.
374/937 [==========>...................] - ETA: 8:30 - loss: 0.0517 - accuracy: 0.9799For batch 374, loss is  0.0017.
375/937 [===========>..................] - ETA: 8:29 - loss: 0.0516 - accuracy: 0.9800For batch 375, loss is  0.0005.
376/937 [===========>..................] - ETA: 8:28 - loss: 0.0514 - accuracy: 0.9800For batch 376, loss is  0.0005.
377/937 [===========>..................] - ETA: 8:27 - loss: 0.0513 - accuracy: 0.9801For batch 377, loss is  0.0011.
378/937 [===========>..................] - ETA: 8:26 - loss: 0.0512 - accuracy: 0.9801For batch 378, loss is  0.0020.
379/937 [===========>..................] - ETA: 8:25 - loss: 0.0510 - accuracy: 0.9802For batch 379, loss is  0.0010.
380/937 [===========>..................] - ETA: 8:24 - loss: 0.0509 - accuracy: 0.9802For batch 380, loss is  0.0006.
